da_1hr_lmp ($/MWh),Datetime
57.38453,2023-01-23T19:00:00.000Z
46.31901,2023-01-23T20:00:00.000Z
36.06962,2023-01-23T21:00:00.000Z
34.85847,2023-01-23T22:00:00.000Z
48.43156,2023-01-23T23:00:00.000Z
91.71922,2023-01-24T00:00:00.000Z
151.14226,2023-01-24T01:00:00.000Z
193.34897,2023-01-24T02:00:00.000Z
193.39497,2023-01-24T03:00:00.000Z
183.7548,2023-01-24T04:00:00.000Z
178.9694,2023-01-24T05:00:00.000Z
173.97943,2023-01-24T06:00:00.000Z
164.0689,2023-01-24T07:00:00.000Z
153.06728,2023-01-24T08:00:00.000Z
158.47823,2023-01-24T09:00:00.000Z
155.54494,2023-01-24T10:00:00.000Z
150.93794,2023-01-24T11:00:00.000Z
157.63908,2023-01-24T12:00:00.000Z
173.366,2023-01-24T13:00:00.000Z
197.30605,2023-01-24T14:00:00.000Z
224.05345,2023-01-24T15:00:00.000Z
194.71777,2023-01-24T16:00:00.000Z
128.93765,2023-01-24T17:00:00.000Z
95.12995,2023-01-24T18:00:00.000Z
77.63871,2023-01-24T19:00:00.000Z
57.18651,2023-01-24T20:00:00.000Z
42.08131,2023-01-24T21:00:00.000Z
42.4956,2023-01-24T22:00:00.000Z
51.60524,2023-01-24T23:00:00.000Z
106.76258,2023-01-25T00:00:00.000Z
158.05115,2023-01-25T01:00:00.000Z
196.15987,2023-01-25T02:00:00.000Z
195.87547,2023-01-25T03:00:00.000Z
187.27876,2023-01-25T04:00:00.000Z
179.42294,2023-01-25T05:00:00.000Z
170.31302,2023-01-25T06:00:00.000Z
157.44186,2023-01-25T07:00:00.000Z
139.95662,2023-01-25T08:00:00.000Z
162.32443,2023-01-25T09:00:00.000Z
159.80199,2023-01-25T10:00:00.000Z
159.07124,2023-01-25T11:00:00.000Z
163.65625,2023-01-25T12:00:00.000Z
186.21088,2023-01-25T13:00:00.000Z
208.65569,2023-01-25T14:00:00.000Z
251.30592,2023-01-25T15:00:00.000Z
206.0007,2023-01-25T16:00:00.000Z
145.69661,2023-01-25T17:00:00.000Z
110.9151,2023-01-25T18:00:00.000Z
87.52314,2023-01-25T19:00:00.000Z
60.33893,2023-01-25T20:00:00.000Z
51.77466,2023-01-25T21:00:00.000Z
45.71046,2023-01-25T22:00:00.000Z
60.14954,2023-01-25T23:00:00.000Z
122.1275,2023-01-26T00:00:00.000Z
185.26086,2023-01-26T01:00:00.000Z
202.39278,2023-01-26T02:00:00.000Z
200.5927,2023-01-26T03:00:00.000Z
190.18033,2023-01-26T04:00:00.000Z
45.25625,2023-05-20T04:00:00.000Z
38.81408,2023-05-20T05:00:00.000Z
33.81857,2023-05-20T06:00:00.000Z
28.20311,2023-05-20T07:00:00.000Z
20.76996,2023-05-20T08:00:00.000Z
20.08743,2023-05-20T09:00:00.000Z
20.09943,2023-05-20T10:00:00.000Z
19.68819,2023-05-20T11:00:00.000Z
20.70676,2023-05-20T12:00:00.000Z
21.28011,2023-05-20T13:00:00.000Z
15.00307,2023-05-20T14:00:00.000Z
1.38784,2023-05-20T15:00:00.000Z
0.00943,2023-05-20T16:00:00.000Z
0.00087,2023-05-20T17:00:00.000Z
0,2023-05-20T18:00:00.000Z
-0.89043,2023-05-20T19:00:00.000Z
-2.35222,2023-05-20T20:00:00.000Z
-1.23586,2023-05-20T21:00:00.000Z
0,2023-05-20T22:00:00.000Z
0.20607,2023-05-20T23:00:00.000Z
2.98772,2023-05-21T00:00:00.000Z
19.11952,2023-05-21T01:00:00.000Z
31.35217,2023-05-21T02:00:00.000Z
45.9681,2023-05-21T03:00:00.000Z
41.91935,2023-05-21T04:00:00.000Z
38.8059,2023-05-21T05:00:00.000Z
31.19587,2023-05-21T06:00:00.000Z
27.15405,2023-05-21T07:00:00.000Z
19.08376,2023-05-21T08:00:00.000Z
19.0904,2023-05-21T09:00:00.000Z
17.13432,2023-05-21T10:00:00.000Z
15.83226,2023-05-21T11:00:00.000Z
16.58196,2023-05-21T12:00:00.000Z
17.68035,2023-05-21T13:00:00.000Z
10.07656,2023-05-21T14:00:00.000Z
0,2023-05-21T15:00:00.000Z
-4.96963,2023-05-21T16:00:00.000Z
-8.21077,2023-05-21T17:00:00.000Z
-9.65572,2023-05-21T18:00:00.000Z
-10.41232,2023-05-21T19:00:00.000Z
-10.08512,2023-05-21T20:00:00.000Z
-8.28938,2023-05-21T21:00:00.000Z
-6.03869,2023-05-21T22:00:00.000Z
-2.32876,2023-05-21T23:00:00.000Z
0.06978,2023-05-22T00:00:00.000Z
15.45277,2023-05-22T01:00:00.000Z
29.85171,2023-05-22T02:00:00.000Z
48.52724,2023-05-22T03:00:00.000Z
46.0972,2023-05-22T04:00:00.000Z
38.8453,2023-05-22T05:00:00.000Z
30.66989,2023-05-22T06:00:00.000Z
28.00242,2023-05-22T07:00:00.000Z
22.54156,2023-05-22T08:00:00.000Z
18.00287,2023-05-22T09:00:00.000Z
16.3468,2023-05-22T10:00:00.000Z
16.18031,2023-05-22T11:00:00.000Z
19.16931,2023-05-22T12:00:00.000Z
30.16815,2023-05-22T13:00:00.000Z
27.22834,2023-05-22T14:00:00.000Z
12.47012,2023-05-22T15:00:00.000Z
2.7519,2023-05-22T16:00:00.000Z
1.32515,2023-05-22T17:00:00.000Z
-1.3756,2023-05-22T18:00:00.000Z
-1.34916,2023-05-22T19:00:00.000Z
-2.73914,2023-05-22T20:00:00.000Z
-1.05625,2023-05-22T21:00:00.000Z
-0.14148,2023-05-22T22:00:00.000Z
2.38541,2023-05-22T23:00:00.000Z
6.79981,2023-05-23T00:00:00.000Z
25.10093,2023-05-23T01:00:00.000Z
42.59055,2023-05-23T02:00:00.000Z
67.78585,2023-05-23T03:00:00.000Z
62.12526,2023-05-23T04:00:00.000Z
41.45284,2023-05-23T05:00:00.000Z
38.12102,2023-05-23T06:00:00.000Z
29.31384,2023-05-23T07:00:00.000Z
29.53465,2023-05-23T08:00:00.000Z
25.81655,2023-05-23T09:00:00.000Z
24.5319,2023-05-23T10:00:00.000Z
22.71339,2023-05-23T11:00:00.000Z
26.42746,2023-05-23T12:00:00.000Z
34.32902,2023-05-23T13:00:00.000Z
35.42121,2023-05-23T14:00:00.000Z
24.65408,2023-05-23T15:00:00.000Z
10.81381,2023-05-23T16:00:00.000Z
9.02027,2023-05-23T17:00:00.000Z
6.66383,2023-05-23T18:00:00.000Z
4.40023,2023-05-23T19:00:00.000Z
3.45924,2023-05-23T20:00:00.000Z
3.2008,2023-05-23T21:00:00.000Z
4.53111,2023-05-23T22:00:00.000Z
7.27455,2023-05-23T23:00:00.000Z
11.25888,2023-05-24T00:00:00.000Z
23.72834,2023-05-24T01:00:00.000Z
42.15661,2023-05-24T02:00:00.000Z
62.52074,2023-05-24T03:00:00.000Z
62.32913,2023-05-24T04:00:00.000Z
48.14297,2023-05-24T05:00:00.000Z
39.67329,2023-05-24T06:00:00.000Z
31.49921,2023-05-24T07:00:00.000Z
29.7909,2023-05-24T08:00:00.000Z
26.5528,2023-05-24T09:00:00.000Z
24.8317,2023-05-24T10:00:00.000Z
23.3735,2023-05-24T11:00:00.000Z
25.74479,2023-05-24T12:00:00.000Z
41.22971,2023-05-24T13:00:00.000Z
34.57573,2023-05-24T14:00:00.000Z
24.84224,2023-05-24T15:00:00.000Z
9.86608,2023-05-24T16:00:00.000Z
6.95855,2023-05-24T17:00:00.000Z
4.93873,2023-05-24T18:00:00.000Z
2.0616,2023-05-24T19:00:00.000Z
2.25259,2023-05-24T20:00:00.000Z
2.15431,2023-05-24T21:00:00.000Z
2.41679,2023-05-24T22:00:00.000Z
5.5181,2023-05-24T23:00:00.000Z
8.35083,2023-05-25T00:00:00.000Z
23.89277,2023-05-25T01:00:00.000Z
44.44734,2023-05-25T02:00:00.000Z
62.30568,2023-05-25T03:00:00.000Z
64.72353,2023-05-25T04:00:00.000Z
48.75873,2023-05-25T05:00:00.000Z
34.42649,2023-05-25T06:00:00.000Z
28.98067,2023-05-25T07:00:00.000Z
25.51581,2023-05-25T08:00:00.000Z
23.65694,2023-05-25T09:00:00.000Z
19.98123,2023-05-25T10:00:00.000Z
19.95308,2023-05-25T11:00:00.000Z
23.75092,2023-05-25T12:00:00.000Z
33.51043,2023-05-25T13:00:00.000Z
38.16373,2023-05-25T14:00:00.000Z
24.02819,2023-05-25T15:00:00.000Z
8.33287,2023-05-25T16:00:00.000Z
4.62327,2023-05-25T17:00:00.000Z
1.12645,2023-05-25T18:00:00.000Z
0.2678,2023-05-25T19:00:00.000Z
0.7687,2023-05-25T20:00:00.000Z
0.5403,2023-05-25T21:00:00.000Z
0.67856,2023-05-25T22:00:00.000Z
1.768,2023-05-25T23:00:00.000Z
4.91542,2023-05-26T00:00:00.000Z
18.21901,2023-05-26T01:00:00.000Z
36.68481,2023-05-26T02:00:00.000Z
53.44088,2023-05-26T03:00:00.000Z
52.9326,2023-05-26T04:00:00.000Z
42.20135,2023-05-26T05:00:00.000Z
30.55712,2023-05-26T06:00:00.000Z
27.05268,2023-05-26T07:00:00.000Z
27.36992,2023-05-26T08:00:00.000Z
23.18407,2023-05-26T09:00:00.000Z
21.22296,2023-05-26T10:00:00.000Z
20.28026,2023-05-26T11:00:00.000Z
23.66566,2023-05-26T12:00:00.000Z
25.37737,2023-05-26T13:00:00.000Z
30.58583,2023-05-26T14:00:00.000Z
16.32984,2023-05-26T15:00:00.000Z
7.72059,2023-05-26T16:00:00.000Z
2.46866,2023-05-26T17:00:00.000Z
0.49309,2023-05-26T18:00:00.000Z
-0.73444,2023-05-26T19:00:00.000Z
-0.89211,2023-05-26T20:00:00.000Z
-1.00915,2023-05-26T21:00:00.000Z
-1.19104,2023-05-26T22:00:00.000Z
0,2023-05-26T23:00:00.000Z
0.55461,2023-05-27T00:00:00.000Z
9.05534,2023-05-27T01:00:00.000Z
28.64187,2023-05-27T02:00:00.000Z
44.36601,2023-05-27T03:00:00.000Z
45.67587,2023-05-27T04:00:00.000Z
39.1536,2023-05-27T05:00:00.000Z
27.14368,2023-05-27T06:00:00.000Z
21.67282,2023-05-27T07:00:00.000Z
16.46279,2023-05-27T08:00:00.000Z
13.58523,2023-05-27T09:00:00.000Z
13.34888,2023-05-27T10:00:00.000Z
10.41544,2023-05-27T11:00:00.000Z
11.70233,2023-05-27T12:00:00.000Z
13.08331,2023-05-27T13:00:00.000Z
8.16321,2023-05-27T14:00:00.000Z
-0.49105,2023-05-27T15:00:00.000Z
-9.60402,2023-05-27T16:00:00.000Z
-11.37681,2023-05-27T17:00:00.000Z
-11.44237,2023-05-27T18:00:00.000Z
-11.59682,2023-05-27T19:00:00.000Z
-13.74857,2023-05-27T20:00:00.000Z
-12.97861,2023-05-27T21:00:00.000Z
-11.92489,2023-05-27T22:00:00.000Z
-11.3115,2023-05-27T23:00:00.000Z
-7.47422,2023-05-28T00:00:00.000Z
0,2023-05-28T01:00:00.000Z
16.28234,2023-05-28T02:00:00.000Z
33.37332,2023-05-28T03:00:00.000Z
37.3979,2023-05-28T04:00:00.000Z
29.79613,2023-05-28T05:00:00.000Z
22.19146,2023-05-28T06:00:00.000Z
16.89195,2023-05-28T07:00:00.000Z
12.16865,2023-05-28T08:00:00.000Z
10.74293,2023-05-28T09:00:00.000Z
10.77808,2023-05-28T10:00:00.000Z
10.03113,2023-05-28T11:00:00.000Z
10.02309,2023-05-28T12:00:00.000Z
9.85262,2023-05-28T13:00:00.000Z
5.08613,2023-05-28T14:00:00.000Z
-2.02182,2023-05-28T15:00:00.000Z
-10.62945,2023-05-28T16:00:00.000Z
-11.44212,2023-05-28T17:00:00.000Z
-12.16857,2023-05-28T18:00:00.000Z
-12.14408,2023-05-28T19:00:00.000Z
-12.14046,2023-05-28T20:00:00.000Z
-12.21981,2023-05-28T21:00:00.000Z
-12.4907,2023-05-28T22:00:00.000Z
-11.97207,2023-05-28T23:00:00.000Z
-9.52914,2023-05-29T00:00:00.000Z
0.01017,2023-05-29T01:00:00.000Z
16.92942,2023-05-29T02:00:00.000Z
31.19785,2023-05-29T03:00:00.000Z
34.23109,2023-05-29T04:00:00.000Z
27.00201,2023-05-29T05:00:00.000Z
19.41397,2023-05-29T06:00:00.000Z
16.42632,2023-05-29T07:00:00.000Z
22.15572,2023-05-29T08:00:00.000Z
21.20912,2023-05-29T09:00:00.000Z
19.1998,2023-05-29T10:00:00.000Z
18.56022,2023-05-29T11:00:00.000Z
20.1699,2023-05-29T12:00:00.000Z
19.21947,2023-05-29T13:00:00.000Z
13.25365,2023-05-29T14:00:00.000Z
0.04034,2023-05-29T15:00:00.000Z
-2.96491,2023-05-29T16:00:00.000Z
-6.60053,2023-05-29T17:00:00.000Z
-9.43807,2023-05-29T18:00:00.000Z
-9.95828,2023-05-29T19:00:00.000Z
-10.60411,2023-05-29T20:00:00.000Z
-10.6715,2023-05-29T21:00:00.000Z
-10.67306,2023-05-29T22:00:00.000Z
-9.89205,2023-05-29T23:00:00.000Z
-2.98991,2023-05-30T00:00:00.000Z
1.12422,2023-05-30T01:00:00.000Z
25.15065,2023-05-30T02:00:00.000Z
34.12757,2023-05-30T03:00:00.000Z
37.85315,2023-05-30T04:00:00.000Z
29.61138,2023-05-30T05:00:00.000Z
27.80881,2023-05-30T06:00:00.000Z
23.4781,2023-05-30T07:00:00.000Z
22.66799,2023-05-30T08:00:00.000Z
23.06412,2023-05-30T09:00:00.000Z
22.38286,2023-05-30T10:00:00.000Z
22.73246,2023-05-30T11:00:00.000Z
24.42323,2023-05-30T12:00:00.000Z
22.98465,2023-05-30T13:00:00.000Z
25.7002,2023-05-30T14:00:00.000Z
14.67529,2023-05-30T15:00:00.000Z
6.48483,2023-05-30T16:00:00.000Z
4.5596,2023-05-30T17:00:00.000Z
3.62267,2023-05-30T18:00:00.000Z
2.99429,2023-05-30T19:00:00.000Z
2.95496,2023-05-30T20:00:00.000Z
3.07772,2023-05-30T21:00:00.000Z
2.74982,2023-05-30T22:00:00.000Z
2.95638,2023-05-30T23:00:00.000Z
4.96713,2023-05-31T00:00:00.000Z
16.15841,2023-05-31T01:00:00.000Z
26.33299,2023-05-31T02:00:00.000Z
41.38151,2023-05-31T03:00:00.000Z
43.51451,2023-05-31T04:00:00.000Z
33.89047,2023-05-31T05:00:00.000Z
26.55461,2023-05-31T06:00:00.000Z
21.59836,2023-05-31T07:00:00.000Z
19.54599,2023-05-31T08:00:00.000Z
19.27052,2023-05-31T09:00:00.000Z
17.81518,2023-05-31T10:00:00.000Z
19.12636,2023-05-31T11:00:00.000Z
19.3621,2023-05-31T12:00:00.000Z
23.65785,2023-05-31T13:00:00.000Z
24.86168,2023-05-31T14:00:00.000Z
12.7727,2023-05-31T15:00:00.000Z
0.64358,2023-05-31T16:00:00.000Z
0,2023-05-31T17:00:00.000Z
-0.97235,2023-05-31T18:00:00.000Z
-1.53335,2023-05-31T19:00:00.000Z
-1.442,2023-05-31T20:00:00.000Z
-0.95497,2023-05-31T21:00:00.000Z
0.00403,2023-05-31T22:00:00.000Z
0.10224,2023-05-31T23:00:00.000Z
0.70992,2023-06-01T00:00:00.000Z
11.68759,2023-06-01T01:00:00.000Z
30.89165,2023-06-01T02:00:00.000Z
44.33504,2023-06-01T03:00:00.000Z
